approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
75554,0.8599949916907597,0.030093811433270626,77951997.39090912,887.2902473525294,0.8551674526416754,0.23791973791973792,0.4622851686823679,0.3141559424678274
75993,0.8649919184100895,0.030867307852062105,75565072.07168928,860.1210197792847,0.8581134316087558,0.23921535326086957,0.4482813494589433,0.31196013289036545
76432,0.8699888451294193,0.03174158767176656,72463924.69703265,824.822144660831,0.8613106180846569,0.24153439153439155,0.43586887332908975,0.31082614616432136
76872,0.8749971543697498,0.032666658392890686,70533399.62593204,802.8479024965516,0.8649531269625587,0.24575726997523162,0.4263208147676639,0.3117835321501309
77311,0.8799940810890796,0.03357685908780888,68974453.93263589,785.1031704035775,0.8682416616234856,0.24892498805542285,0.4145448758752387,0.31106334706549643
77750,0.8849910078084094,0.034531483327448924,66961575.17851075,762.191535712782,0.8715301962844125,0.25231873940361027,0.4026098026734564,0.31022009686714486
78190,0.8899993170487399,0.03548244127939745,65410844.8577071,744.5403152697327,0.8748073124222113,0.25594493116395495,0.390515595162317,0.3092237903225806
78629,0.8949962437680697,0.036618006381925715,64354274.31266972,732.5138788520695,0.8780615915137536,0.2598623101300404,0.3784213876511776,0.3081308713961775
79068,0.8999931704873996,0.037784145882641146,62781919.23343122,714.6165141419995,0.8810760816196033,0.26294043383450016,0.3645767027371101,0.3055277722211108
79507,0.9049900972067293,0.03890279445230182,59985908.364179865,682.7908617044171,0.883987805017299,0.26582890285161914,0.35009548058561424,0.3021978021978022
79947,0.9099984064470599,0.04027077019173085,57239686.65953994,651.5319354786343,0.8870022951231488,0.2695840775708089,0.3362507956715468,0.2992493981022518
80386,0.9149953331663897,0.04157666189572407,56057066.273650594,638.0707341003323,0.8902223186453064,0.275,0.3238383195416932,0.29742765273311894
80825,0.9199922598857195,0.04306467110011764,53791396.83113282,612.2817040901134,0.8929856012423353,0.278351995406259,0.30856142584341184,0.2926792452830189
81264,0.9249891866050493,0.04474057001086513,51441171.03339453,585.53020959085,0.895634698608082,0.2813169984686064,0.2923297262889879,0.2867176525675043
81704,0.9299974958453798,0.04634859303026268,48468338.97729093,551.6918862805442,0.898557840528906,0.2866754184443715,0.2780076384468491,0.28227500403942474
82143,0.9349944225647097,0.04811432138865169,46918865.38581759,534.0549705854894,0.9016522602966532,0.29422159392118746,0.26495862507956713,0.2788244159758854
